order_id,return_type,return_reason,refund_amount
ORD_030913,RTO (Undelivered),Customer Refused at Doorstep,2516.0
ORD_030918,Customer Return,Size / Fit Issue,4620.0
ORD_030928,RTO (Undelivered),Customer Refused at Doorstep,381.6
ORD_030931,RTO (Undelivered),Customer Refused at Doorstep,2473.0
ORD_030932,Customer Return,Size / Fit Issue,649.8
ORD_030935,Customer Return,Size / Fit Issue,2445.3
ORD_030936,Customer Return,Size / Fit Issue,924.3
ORD_030940,RTO (Undelivered),Customer Refused at Doorstep,1408.0
ORD_030941,RTO (Undelivered),Customer Refused at Doorstep,695.4
ORD_030942,Customer Return,Late Delivery,2268.4
ORD_030948,RTO (Undelivered),Customer Refused at Doorstep,2425.6
ORD_030953,Customer Return,Defective / Damaged Item,2188.6
ORD_030956,RTO (Undelivered),Customer Refused at Doorstep,1264.8
ORD_030957,RTO (Undelivered),Customer Refused at Doorstep,1820.4
ORD_030960,RTO (Undelivered),Customer Refused at Doorstep,299.3
ORD_030963,Customer Return,Size / Fit Issue,684.0
ORD_030968,Customer Return,Found Better Price Elsewhere,2290.4
ORD_030974,RTO (Undelivered),Customer Refused at Doorstep,2255.5
ORD_030976,RTO (Undelivered),Customer Refused at Doorstep,2824.3
ORD_030978,RTO (Undelivered),Customer Refused at Doorstep,763.0
ORD_030980,Customer Return,Size / Fit Issue,1183.0
ORD_030983,Customer Return,Size / Fit Issue,2272.4
ORD_030988,RTO (Undelivered),Customer Refused at Doorstep,778.5
ORD_031001,RTO (Undelivered),Customer Refused at Doorstep,2531.7
ORD_031004,RTO (Undelivered),Customer Refused at Doorstep,3225.9
ORD_031006,Customer Return,Defective / Damaged Item,1831.2
ORD_031009,Customer Return,Size / Fit Issue,1851.2
ORD_031010,Customer Return,Size / Fit Issue,7078.0
ORD_031018,Customer Return,Quality Not as Expected,1924.0
ORD_031029,Customer Return,Quality Not as Expected,3571.6
ORD_031032,Customer Return,Quality Not as Expected,1822.5
ORD_031033,Customer Return,Size / Fit Issue,336.0
ORD_031038,RTO (Undelivered),Customer Refused at Doorstep,7908.8
ORD_031042,Customer Return,Quality Not as Expected,1305.6
ORD_031048,RTO (Undelivered),Customer Refused at Doorstep,272.8
ORD_031055,RTO (Undelivered),Customer Refused at Doorstep,986.0
ORD_031058,Customer Return,Size / Fit Issue,1534.6
ORD_031066,Customer Return,Defective / Damaged Item,4687.8
ORD_031068,Customer Return,Size / Fit Issue,7840.1
ORD_031072,Customer Return,Size / Fit Issue,6728.6
ORD_031073,Customer Return,Size / Fit Issue,1401.3
ORD_031076,RTO (Undelivered),Customer Refused at Doorstep,2386.8
ORD_031083,Customer Return,Late Delivery,1953.6
ORD_031088,Customer Return,Size / Fit Issue,2149.7
ORD_031096,Customer Return,Quality Not as Expected,7100.6
ORD_031102,Customer Return,Quality Not as Expected,2033.1
ORD_031110,Customer Return,Size / Fit Issue,2050.1
ORD_031123,Customer Return,Quality Not as Expected,774.0
ORD_031126,Customer Return,Defective / Damaged Item,1326.0
ORD_031137,RTO (Undelivered),Customer Refused at Doorstep,694.4
ORD_031138,RTO (Undelivered),Customer Refused at Doorstep,1901.4
ORD_031140,Customer Return,Quality Not as Expected,322.4
ORD_031141,Customer Return,Quality Not as Expected,2635.0
ORD_031152,RTO (Undelivered),Customer Refused at Doorstep,2610.3
ORD_031165,RTO (Undelivered),Customer Refused at Doorstep,681.5
ORD_031167,Customer Return,Found Better Price Elsewhere,3491.1
ORD_031169,RTO (Undelivered),Customer Refused at Doorstep,1244.4
ORD_031173,Customer Return,Size / Fit Issue,3362.0
ORD_031174,Customer Return,Size / Fit Issue,1014.9
ORD_031185,Customer Return,Size / Fit Issue,3625.4
ORD_031186,Customer Return,Quality Not as Expected,1576.0
ORD_031187,Customer Return,Late Delivery,4106.9
ORD_031188,Customer Return,Size / Fit Issue,4645.6
ORD_031192,RTO (Undelivered),Customer Refused at Doorstep,805.6
ORD_031193,Customer Return,Size / Fit Issue,2819.0
ORD_031194,Customer Return,Size / Fit Issue,3518.4
ORD_031201,Customer Return,Quality Not as Expected,3159.8
ORD_031203,Customer Return,Quality Not as Expected,3095.1
ORD_031204,Customer Return,Size / Fit Issue,4067.6
ORD_031215,Customer Return,Size / Fit Issue,4799.5
ORD_031221,Customer Return,Late Delivery,221.4
ORD_031222,Customer Return,Size / Fit Issue,442.8
ORD_031223,Customer Return,Quality Not as Expected,3811.3
ORD_031224,RTO (Undelivered),Customer Refused at Doorstep,3798.4
ORD_031238,RTO (Undelivered),Customer Refused at Doorstep,2835.0
ORD_031242,RTO (Undelivered),Customer Refused at Doorstep,2613.4
ORD_031247,Customer Return,Size / Fit Issue,4383.4
ORD_031248,RTO (Undelivered),Customer Refused at Doorstep,2692.6
ORD_031252,RTO (Undelivered),Customer Refused at Doorstep,1824.0
ORD_031256,Customer Return,Size / Fit Issue,2960.4
ORD_031261,RTO (Undelivered),Customer Refused at Doorstep,3181.6
ORD_031263,RTO (Undelivered),Customer Refused at Doorstep,659.4
ORD_031264,Customer Return,Found Better Price Elsewhere,1552.2
ORD_031266,RTO (Undelivered),Customer Refused at Doorstep,987.0
ORD_031267,Customer Return,Size / Fit Issue,4247.6
ORD_031268,Customer Return,Defective / Damaged Item,3454.0
ORD_031274,RTO (Undelivered),Customer Refused at Doorstep,2123.8
ORD_031278,RTO (Undelivered),Customer Refused at Doorstep,1224.0
ORD_031283,RTO (Undelivered),Customer Refused at Doorstep,372.0
ORD_031290,Customer Return,Late Delivery,2677.2
ORD_031308,Customer Return,Quality Not as Expected,1654.3
ORD_031314,Customer Return,Size / Fit Issue,408.9
ORD_031320,Customer Return,Size / Fit Issue,1504.5
ORD_031325,Customer Return,Defective / Damaged Item,600.0
ORD_031326,RTO (Undelivered),Customer Refused at Doorstep,1372.0
ORD_031329,RTO (Undelivered),Customer Refused at Doorstep,739.2
ORD_031332,Customer Return,Size / Fit Issue,1333.2
ORD_031334,RTO (Undelivered),Customer Refused at Doorstep,3687.6
ORD_031344,RTO (Undelivered),Customer Refused at Doorstep,3226.6
ORD_031357,RTO (Undelivered),Customer Refused at Doorstep,1884.2
ORD_031359,RTO (Undelivered),Customer Refused at Doorstep,1410.0
ORD_031362,Customer Return,Found Better Price Elsewhere,986.1
ORD_031365,Customer Return,Size / Fit Issue,646.0
ORD_031367,Customer Return,Size / Fit Issue,501.4
ORD_031370,Customer Return,Quality Not as Expected,2727.1
ORD_031371,Customer Return,Quality Not as Expected,1425.8
ORD_031377,Customer Return,Size / Fit Issue,1727.2
ORD_031381,RTO (Undelivered),Customer Refused at Doorstep,1208.8
ORD_031382,Customer Return,Quality Not as Expected,2927.9
ORD_031383,RTO (Undelivered),Customer Refused at Doorstep,3124.0
ORD_031385,RTO (Undelivered),Customer Refused at Doorstep,1281.5
ORD_031392,Customer Return,Size / Fit Issue,1599.0
ORD_031397,Customer Return,Size / Fit Issue,3704.0
ORD_031398,Customer Return,Quality Not as Expected,5123.6
ORD_031402,Customer Return,Quality Not as Expected,5415.5
ORD_031403,Customer Return,Size / Fit Issue,1926.4
ORD_031415,Customer Return,Found Better Price Elsewhere,3799.3
ORD_031420,Customer Return,Quality Not as Expected,2496.0
ORD_031425,RTO (Undelivered),Customer Refused at Doorstep,781.2
ORD_031432,Customer Return,Size / Fit Issue,956.8
ORD_031436,RTO (Undelivered),Customer Refused at Doorstep,2158.9
ORD_031437,RTO (Undelivered),Customer Refused at Doorstep,433.2
ORD_031443,Customer Return,Size / Fit Issue,3008.0
ORD_031444,RTO (Undelivered),Customer Refused at Doorstep,1874.8
ORD_031446,Customer Return,Size / Fit Issue,2400.4
ORD_031451,RTO (Undelivered),Customer Refused at Doorstep,369.0
ORD_031453,RTO (Undelivered),Customer Refused at Doorstep,1165.0
ORD_031456,Customer Return,Defective / Damaged Item,5961.1
ORD_031473,Customer Return,Quality Not as Expected,2162.0
ORD_031484,Customer Return,Quality Not as Expected,3199.2
ORD_031492,RTO (Undelivered),Customer Refused at Doorstep,1548.8
ORD_031493,RTO (Undelivered),Customer Refused at Doorstep,424.8
ORD_031496,Customer Return,Size / Fit Issue,1189.0
ORD_031498,Customer Return,Defective / Damaged Item,3170.8
ORD_031499,Customer Return,Quality Not as Expected,1763.3
ORD_031501,RTO (Undelivered),Customer Refused at Doorstep,922.5
ORD_031507,RTO (Undelivered),Customer Refused at Doorstep,2747.7
ORD_031514,Customer Return,Quality Not as Expected,5397.0
ORD_031517,RTO (Undelivered),Customer Refused at Doorstep,3754.5
ORD_031524,RTO (Undelivered),Customer Refused at Doorstep,700.4
ORD_031525,RTO (Undelivered),Customer Refused at Doorstep,716.1
ORD_031526,Customer Return,Quality Not as Expected,2040.0
ORD_031528,Customer Return,Quality Not as Expected,3465.0
ORD_031536,Customer Return,Size / Fit Issue,682.0
ORD_031539,Customer Return,Size / Fit Issue,2690.2
ORD_031541,Customer Return,Defective / Damaged Item,5258.4
ORD_031544,Customer Return,Quality Not as Expected,3335.2
ORD_031556,Customer Return,Late Delivery,3980.8
ORD_031561,Customer Return,Late Delivery,1224.5
ORD_031565,RTO (Undelivered),Customer Refused at Doorstep,1168.2
ORD_031569,Customer Return,Late Delivery,3164.0
ORD_031571,Customer Return,Quality Not as Expected,1185.6
ORD_031572,RTO (Undelivered),Customer Refused at Doorstep,1806.3
ORD_031573,RTO (Undelivered),Customer Refused at Doorstep,1282.5
ORD_031579,RTO (Undelivered),Customer Refused at Doorstep,855.5
ORD_031580,Customer Return,Size / Fit Issue,243.0
ORD_031581,RTO (Undelivered),Customer Refused at Doorstep,391.5
ORD_031586,Customer Return,Size / Fit Issue,3721.0
ORD_031598,Customer Return,Size / Fit Issue,632.2
ORD_031609,Customer Return,Defective / Damaged Item,5606.1
ORD_031622,Customer Return,Late Delivery,7091.8
ORD_031632,Customer Return,Late Delivery,3478.3
ORD_031633,Customer Return,Size / Fit Issue,406.0
ORD_031635,Customer Return,Quality Not as Expected,2703.2
ORD_031639,Customer Return,Found Better Price Elsewhere,3201.9
ORD_031640,Customer Return,Late Delivery,3320.9
ORD_031641,Customer Return,Defective / Damaged Item,1910.8
ORD_031643,Customer Return,Size / Fit Issue,2470.4
ORD_031652,Customer Return,Size / Fit Issue,1215.0
ORD_031654,RTO (Undelivered),Customer Refused at Doorstep,804.1
ORD_031657,RTO (Undelivered),Customer Refused at Doorstep,1159.2
ORD_031659,Customer Return,Defective / Damaged Item,557.6
ORD_031661,RTO (Undelivered),Customer Refused at Doorstep,1174.5
ORD_031662,Customer Return,Defective / Damaged Item,1543.8
ORD_031671,RTO (Undelivered),Customer Refused at Doorstep,2594.6
ORD_031676,RTO (Undelivered),Customer Refused at Doorstep,1134.3
ORD_031680,RTO (Undelivered),Customer Refused at Doorstep,2761.7
ORD_031685,Customer Return,Defective / Damaged Item,441.8
ORD_031688,RTO (Undelivered),Customer Refused at Doorstep,4905.1
ORD_031691,RTO (Undelivered),Customer Refused at Doorstep,560.5
ORD_031692,RTO (Undelivered),Customer Refused at Doorstep,975.1
ORD_031693,RTO (Undelivered),Customer Refused at Doorstep,2157.7
ORD_031695,RTO (Undelivered),Customer Refused at Doorstep,933.2
ORD_031697,Customer Return,Size / Fit Issue,3896.1
ORD_031704,Customer Return,Late Delivery,1596.0
ORD_031711,RTO (Undelivered),Customer Refused at Doorstep,2822.0
ORD_031712,RTO (Undelivered),Customer Refused at Doorstep,1192.9
ORD_031717,RTO (Undelivered),Customer Refused at Doorstep,1904.6
ORD_031718,Customer Return,Size / Fit Issue,1442.7
ORD_031722,Customer Return,Late Delivery,765.6
ORD_031728,RTO (Undelivered),Customer Refused at Doorstep,741.0
ORD_031733,RTO (Undelivered),Customer Refused at Doorstep,4336.0
ORD_031740,RTO (Undelivered),Customer Refused at Doorstep,2543.0
ORD_031741,RTO (Undelivered),Customer Refused at Doorstep,3818.0
ORD_031743,Customer Return,Quality Not as Expected,3452.0
ORD_031748,Customer Return,Quality Not as Expected,1987.2
ORD_031753,Customer Return,Quality Not as Expected,3357.2
ORD_031757,RTO (Undelivered),Customer Refused at Doorstep,456.0
ORD_031758,RTO (Undelivered),Customer Refused at Doorstep,1134.2
ORD_031762,Customer Return,Quality Not as Expected,818.4
ORD_031763,RTO (Undelivered),Customer Refused at Doorstep,1792.8
ORD_031766,Customer Return,Defective / Damaged Item,1165.0
ORD_031768,Customer Return,Defective / Damaged Item,4036.6
ORD_031772,Customer Return,Size / Fit Issue,436.8
ORD_031778,Customer Return,Quality Not as Expected,3231.4
ORD_031786,RTO (Undelivered),Customer Refused at Doorstep,820.8
ORD_031790,Customer Return,Defective / Damaged Item,2033.1
ORD_031794,RTO (Undelivered),Customer Refused at Doorstep,638.4
ORD_031795,Customer Return,Late Delivery,928.0
ORD_031796,Customer Return,Quality Not as Expected,1251.6
ORD_031811,Customer Return,Quality Not as Expected,1952.9
ORD_031824,RTO (Undelivered),Customer Refused at Doorstep,6273.4
ORD_031825,RTO (Undelivered),Customer Refused at Doorstep,1872.3
ORD_031826,Customer Return,Late Delivery,307.8
ORD_031829,RTO (Undelivered),Customer Refused at Doorstep,1411.8
ORD_031834,RTO (Undelivered),Customer Refused at Doorstep,661.2
ORD_031835,RTO (Undelivered),Customer Refused at Doorstep,2079.4
ORD_031843,Customer Return,Quality Not as Expected,2471.2
ORD_031845,Customer Return,Size / Fit Issue,2526.4
ORD_031846,Customer Return,Quality Not as Expected,3307.5
ORD_031851,RTO (Undelivered),Customer Refused at Doorstep,2665.1
ORD_031852,Customer Return,Quality Not as Expected,4661.2
ORD_031856,Customer Return,Size / Fit Issue,1339.8
ORD_031857,RTO (Undelivered),Customer Refused at Doorstep,1304.0
ORD_031859,RTO (Undelivered),Customer Refused at Doorstep,2444.4
ORD_031863,Customer Return,Size / Fit Issue,1247.0
ORD_031869,RTO (Undelivered),Customer Refused at Doorstep,2405.0
ORD_031874,Customer Return,Defective / Damaged Item,3106.2
ORD_031875,Customer Return,Size / Fit Issue,4496.4
ORD_031884,Customer Return,Defective / Damaged Item,2599.1
ORD_031887,RTO (Undelivered),Customer Refused at Doorstep,2136.4
ORD_031888,RTO (Undelivered),Customer Refused at Doorstep,1853.3
ORD_031892,Customer Return,Quality Not as Expected,1077.3
ORD_031897,Customer Return,Size / Fit Issue,816.0
ORD_031907,Customer Return,Size / Fit Issue,4301.2
ORD_031912,RTO (Undelivered),Customer Refused at Doorstep,468.0
ORD_031933,Customer Return,Size / Fit Issue,5613.8
ORD_031934,Customer Return,Size / Fit Issue,910.0
ORD_031935,RTO (Undelivered),Customer Refused at Doorstep,2745.9
ORD_031938,Customer Return,Found Better Price Elsewhere,2955.2
ORD_031945,Customer Return,Size / Fit Issue,4173.6
ORD_031955,Customer Return,Size / Fit Issue,5585.7
ORD_031956,Customer Return,Defective / Damaged Item,3109.6
ORD_031960,Customer Return,Found Better Price Elsewhere,1134.0
ORD_031966,RTO (Undelivered),Customer Refused at Doorstep,372.6
ORD_031970,RTO (Undelivered),Customer Refused at Doorstep,4410.0
ORD_031973,RTO (Undelivered),Customer Refused at Doorstep,2628.3
ORD_031974,RTO (Undelivered),Customer Refused at Doorstep,1783.2
ORD_031975,RTO (Undelivered),Customer Refused at Doorstep,1038.8
ORD_031977,Customer Return,Size / Fit Issue,1313.7
ORD_031985,Customer Return,Quality Not as Expected,1162.3
ORD_031990,Customer Return,Size / Fit Issue,2338.4
ORD_031991,RTO (Undelivered),Customer Refused at Doorstep,2865.5
ORD_031995,RTO (Undelivered),Customer Refused at Doorstep,7488.8
ORD_031998,Customer Return,Quality Not as Expected,1383.2
ORD_031999,RTO (Undelivered),Customer Refused at Doorstep,3337.0
ORD_032002,Customer Return,Size / Fit Issue,790.4
ORD_032006,RTO (Undelivered),Customer Refused at Doorstep,1868.6
ORD_032011,RTO (Undelivered),Customer Refused at Doorstep,1730.0
ORD_032013,RTO (Undelivered),Customer Refused at Doorstep,1477.3
ORD_032014,Customer Return,Late Delivery,968.8
ORD_032015,Customer Return,Size / Fit Issue,446.4
ORD_032017,Customer Return,Size / Fit Issue,4477.1
ORD_032018,Customer Return,Late Delivery,488.4
ORD_032019,RTO (Undelivered),Customer Refused at Doorstep,666.0
ORD_032021,RTO (Undelivered),Customer Refused at Doorstep,2345.1
ORD_032024,Customer Return,Quality Not as Expected,1566.0
ORD_032027,RTO (Undelivered),Customer Refused at Doorstep,3866.0
ORD_032044,RTO (Undelivered),Customer Refused at Doorstep,707.6
ORD_032045,Customer Return,Quality Not as Expected,663.6
ORD_032046,Customer Return,Size / Fit Issue,1171.8
ORD_032048,Customer Return,Size / Fit Issue,2859.3
ORD_032049,Customer Return,Size / Fit Issue,2938.0
ORD_032050,RTO (Undelivered),Customer Refused at Doorstep,459.2
ORD_032051,RTO (Undelivered),Customer Refused at Doorstep,347.2
ORD_032061,RTO (Undelivered),Customer Refused at Doorstep,638.4
ORD_032064,RTO (Undelivered),Customer Refused at Doorstep,1770.3
ORD_032067,Customer Return,Size / Fit Issue,4010.8
ORD_032076,RTO (Undelivered),Customer Refused at Doorstep,2574.7
ORD_032078,RTO (Undelivered),Customer Refused at Doorstep,592.2
ORD_032079,Customer Return,Defective / Damaged Item,5115.4
ORD_032082,RTO (Undelivered),Customer Refused at Doorstep,4087.8
ORD_032084,RTO (Undelivered),Customer Refused at Doorstep,2408.4
ORD_032087,RTO (Undelivered),Customer Refused at Doorstep,2136.9
ORD_032088,Customer Return,Late Delivery,404.2
ORD_032091,RTO (Undelivered),Customer Refused at Doorstep,1360.0
ORD_032099,Customer Return,Quality Not as Expected,3222.8
ORD_032104,RTO (Undelivered),Customer Refused at Doorstep,1230.8
ORD_032112,RTO (Undelivered),Customer Refused at Doorstep,3535.2
ORD_032114,RTO (Undelivered),Customer Refused at Doorstep,2020.8
ORD_032119,RTO (Undelivered),Customer Refused at Doorstep,1927.9
ORD_032121,RTO (Undelivered),Customer Refused at Doorstep,3994.9
ORD_032126,Customer Return,Size / Fit Issue,550.8
ORD_032134,RTO (Undelivered),Customer Refused at Doorstep,2100.0
ORD_032135,Customer Return,Quality Not as Expected,442.4
ORD_032142,RTO (Undelivered),Customer Refused at Doorstep,1145.0
ORD_032147,RTO (Undelivered),Customer Refused at Doorstep,1071.0
ORD_032149,Customer Return,Quality Not as Expected,2002.5
ORD_032151,Customer Return,Size / Fit Issue,1435.2
ORD_032152,RTO (Undelivered),Customer Refused at Doorstep,1670.4
ORD_032153,RTO (Undelivered),Customer Refused at Doorstep,2175.2
ORD_032154,RTO (Undelivered),Customer Refused at Doorstep,5214.8
ORD_032157,Customer Return,Size / Fit Issue,2242.5
ORD_032160,RTO (Undelivered),Customer Refused at Doorstep,2255.5
ORD_032165,RTO (Undelivered),Customer Refused at Doorstep,4804.1
ORD_032167,RTO (Undelivered),Customer Refused at Doorstep,2425.6
ORD_032169,RTO (Undelivered),Customer Refused at Doorstep,2467.3
ORD_032175,Customer Return,Size / Fit Issue,3078.6
ORD_032183,Customer Return,Size / Fit Issue,1924.8
ORD_032190,Customer Return,Quality Not as Expected,3623.1
ORD_032191,Customer Return,Size / Fit Issue,1197.0
ORD_032202,Customer Return,Size / Fit Issue,487.2
ORD_032208,Customer Return,Late Delivery,4532.7
ORD_032209,Customer Return,Quality Not as Expected,3607.3
